Barbarian,,,,,,,,,,,,,,,,,
,Stun,sc3d/supportcat_idle_a.glb,,,,,,,,,,,,2,60,,
,Stun Loop,sc3d/supportcat_idle_a.glb,,,,,,,,,,,,2,,,
,Stun Recover,sc3d/supportcat_idle_a.glb,,,,,,,,,,,,2,250,,
,Knockout,sc3d/supportcat_idle_a.glb,,,,,,,,,,,,2,60,,
,Knockout Loop,sc3d/supportcat_idle_a.glb,,,,,,,,,,,,2,,,
,Knockout Recover,sc3d/supportcat_idle_a.glb,,,,,,,,,,,,2,250,,
,Alert,sc3d/supportcat_alert.glb,,,,,,fmod_studio_sounds/characters/support_cat/npc_support_cat_alert,,,,,,2,60,,
,Despawn,sc3d/supportcat_despawn.glb,,,,,,fmod_studio_sounds/characters/support_cat/npc_support_cat_despawn_a,9,,,,,2,150,,
,,,,,,,,fmod_studio_sounds/characters/support_cat/npc_support_cat_despawn_b,63,,,,,,,,
,,,,,,,,fx/effect/ps_support_cat_despawn_01,141,,,,,,,,
,,,,,,,,fx/effect/ps_civilian_disappear_01,43,,,,,,,,
Support Cat Prison,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Spawn,sc3d/supportcat_prison_idle_a.glb,,,,,,,,,,,,,,,
,Idle,sc3d/supportcat_prison_idle_a.glb,10,,,,,,,,,,kill,,150,,
,,sc3d/supportcat_prison_idle_b.glb,7,,,,,,,,,,kill,,150,,
,Run,sc3d/supportcat_prison_idle_a.glb,,,,,,,,,,,,1,100,,
,Ambush,sc3d/supportcat_prison_idle_a.glb,,,,,,,,,,,,2,,,
,Despawn,sc3d/supportcat_prison_idle_a.glb,,,,,,,,,,,,2,150,,
Home Cat,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Idle,sc3d/housecat_idle_a.glb,10,,,,,,,,,,,,300,,
,,sc3d/housecat_idle_c.glb,4,,,,,,,,,,,,300,,
,,sc3d/housecat_idle_d.glb,3,,,,,,,,,,,,300,,
,Run,sc3d/housecat_walk_d.glb,,,,,,,,,,,,1,300,,
,Attack1,sc3d/housecat_emote_happy_a.glb,,,,,,fmod_studio_sounds/characters/cat/npc_cat_purr,,,,,,2,150,,
,,,,,,,,fx/effect/ps_pet_cat_heart_01,,,,,,,,,
Engineer,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Spawn,sc3d/engineer_idle_a.glb,,,,,,,,,,,,,,,
,Idle,sc3d/engineer_idle_a.glb,,,,,,fmod_studio_sounds/characters/engineer/npc_engineer_idle_short,4,,,,,,100,,
,,,,,,,,fmod_studio_sounds/characters/engineer/npc_engineer_idle_short,34,,,,,,,,
,,,,,,,,fmod_studio_sounds/characters/engineer/npc_engineer_idle_long,67,,,,,,,,
,Run,sc3d/engineer_run.glb,,,,,,fmod_studio_sounds/footsteps/footstep_s_fp,11,,,,,1,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_s_fp,22,,,,,,,,
,,,,,,,,fmod_studio_sounds/characters/engineer/npc_engineer_run,29,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_s_fp,33,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_s_fp,44,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_s_fp,55,,,,,,,,
,,,,,,,,fmod_studio_sounds/characters/engineer/npc_engineer_run,58,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_s_fp,65,,,,,,,,
,Attack1,sc3d/engineer_skill_a.glb,,,,,,fmod_studio_sounds/characters/engineer/npc_engineer_skill_a,,,,,kill,2,200,200,
,Ambush,sc3d/engineer_idle_a.glb,,,,,,,,,,,,2,,,
,Stun,sc3d/engineer_stun.glb,,,10,,,,,,,,,2,60,,
,Stun Loop,sc3d/engineer_stun.glb,,11,50,,,,,,,,,,,,
,Stun Recover,sc3d/engineer_stun.glb,,51,66,,,,,,,,,2,250,,
,Knockout,sc3d/engineer_stun.glb,,,10,,,,,,,,,2,60,,
,Knockout Loop,sc3d/engineer_stun.glb,,11,50,,,,,,,,,2,,,
,Knockout Recover,sc3d/engineer_stun.glb,,51,66,,,,,,,,,2,250,,
,Alert,sc3d/engineer_alert.glb,,10,35,,,fmod_studio_sounds/characters/engineer/npc_engineer_alert,,,,,,2,50,,
,Despawn,sc3d/engineer_despawn.glb,,,,,,fmod_studio_sounds/characters/engineer/npc_engineer_disappear,,,,,,2,100,,
,,,,,,,,fx/effect/ps_civilian_disappear_01,95,,,,,,,,
,,,,,,,,fx/effect/ps_villager_despawn_01,95,,,,,,,,
Antenna,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Spawn,sc3d/antenna_spawn.glb,,,,,,fmod_studio_sounds/characters/antenna/npc_antenna_spawn,,,,,,,,,
,,,,,,,,fx/effect/ps_antenna_spawn,3,,,,,,,,
,Idle,sc3d/antenna_idle_a.glb,,,,,,fmod_studio_sounds/characters/antenna/npc_antenna_idle_a,,,,,,,100,,
,,,,,,,,fx/effect/ps_antenna_idle,,,,,,,,,
,Despawn,sc3d/antenna_despawn.glb,,,,,,fmod_studio_sounds/characters/antenna/npc_antenna_despawn,,,,,,,,,
,,,,,,,,fx/effect/ps_antenna_despawn,,,,,,,,,
,,,,,,,,fx/effect/ps_antenna_despawn_box,105,,,,,,,,
,Death,sc3d/antenna_death.glb,,,,,,fmod_studio_sounds/characters/antenna/npc_antenna_death,,,,,,2,30,,
Antenna Visitor,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Spawn,sc3d/antenna_spawn.glb,,,,,,fmod_studio_sounds/characters/antenna/npc_antenna_visitor_spawn,,,,,,,,,
,Idle,sc3d/antenna_idle_a.glb,,,,,,fmod_studio_sounds/characters/antenna/npc_antenna_visitor_idle_a,,,,,,,100,,
,Despawn,sc3d/antenna_despawn.glb,,,,,,fmod_studio_sounds/characters/antenna/npc_antenna_visitor_despawn,,,,,,,,,
,Death,sc3d/antenna_death.glb,,,,,,fmod_studio_sounds/characters/antenna/npc_antenna_visitor_death,,,,,,2,30,,
Mocopod Visitor,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Idle,sc3d/mocopod_speaker_idle_a.glb,,,,,,,,,,,,,100,,
Founder,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Spawn,sc3d/luna_idle.glb,,,,,,,,,,,,,,,
,Idle,sc3d/luna_idle.glb,10,,,,,,,,,,,,100,,
,,sc3d/luna_idle_variation_texting.glb,1,,,,,,,,,,,,100,,
,,sc3d/luna_idle_variation_stretching.glb,1,,,,,,,,,,,,100,,
,,sc3d/luna_idle_variation_funny_face.glb,1,,,,,,,,,,,,100,,
,,sc3d/luna_excited_waving.glb,1,,,,,,,,,,,,100,,
,Run,sc3d/luna_beastmaster_run.glb,,,,,,fmod_studio_sounds/footsteps/footstep_s_fp,5,,,,,1,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_s_fp,17,,,,,,,,
,Ride Idle,sc3d/luna_ride_bird_idle.glb,,,,,,,,,,,,5,250,,
,Attack1,sc3d/luna_beastmaster_attack.glb,,,19,,,fmod_studio_sounds/characters/luna/npc_luna_attack_a,,,,,,2,,,
,Attack2,sc3d/luna_beastmaster_attack.glb,,20,39,,,fmod_studio_sounds/characters/luna/npc_luna_attack_a,,,,,,2,,,
,Attack3,sc3d/luna_beastmaster_attack.glb,,,19,,,fmod_studio_sounds/characters/luna/npc_luna_attack_a,,,,,,2,,,
,Attack4,sc3d/luna_beastmaster_attack.glb,,20,39,,,fmod_studio_sounds/characters/luna/npc_luna_attack_a,,,,,,2,,,
,Special Attack 1,sc3d/luna_beastmaster_attack.glb,,,,,,fmod_studio_sounds/characters/luna/npc_luna_attack_a,,,,,,2,,,
,Ambush,sc3d/founderplaceholder.glb,,,,,,,,,,,,2,,,
,Stun,sc3d/luna_beastmaster_stun.glb,,,29,,,fmod_studio_sounds/characters/luna/npc_luna_stun_start,,,,,,2,,,
,Stun Loop,sc3d/luna_beastmaster_stun.glb,,,29,,,,,,,,,,,,
,Stun Recover,sc3d/luna_beastmaster_stun.glb,,30,37,,,fmod_studio_sounds/characters/luna/npc_luna_stun_recover,,,,,,2,,150,
,Skill1,sc3d/spell_offense.glb,,,,,,fmod_studio_sounds/characters/luna/npc_luna_skill_offense,,,,,,2,,,
,Skill2,sc3d/spell_defense.glb,,,,,,fmod_studio_sounds/characters/luna/npc_luna_skill_defense,,,,,,2,,,
,Skill3,sc3d/spell_heal.glb,,,,,,fmod_studio_sounds/characters/luna/npc_luna_skill_heal,,,,,,2,,,
,Knockout,sc3d/luna_beastmaster_knockout.glb,,,14,,,fmod_studio_sounds/characters/luna/npc_luna_knocked_out,,,,,,2,,,
,Knockout Loop,sc3d/luna_beastmaster_knockout.glb,,15,58,,,,,,,,,2,,,
,Knockout Recover,sc3d/luna_beastmaster_knockout.glb,,59,66,,,fmod_studio_sounds/characters/luna/npc_luna_stun_recover,,,,,,2,,,
,Despawn,sc3d/luna_death.glb,,,,,,fmod_studio_sounds/characters/luna/npc_luna_recall_short,,,,,,,,,
,,,,,,,,fx/effect/ps_luna_teleport_01,30,,,,,,,,
,Static Ui,sc3d/luna_idle.glb,,1,1,,,,,,,,,,,,
MountBird,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Idle,sc3d/mount_bird_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_bird/player_mount_bird_idle,,,,,,,100,,
,Idle Calm,sc3d/mount_bird_idle_calm.glb,,,,,,fmod_studio_sounds/characters/mount_bird/player_mount_bird_idle,,,,,,,100,,
,Run,sc3d/mount_bird_run.glb,,,,,,fmod_studio_sounds/characters/mount_bird/player_mount_bird_run,10,,,,,1,,,
,,,,,,,,fx/effect/ps_mount_chicken_footspep_01,1,,,,,,,,
,,,,,,,,fx/effect/ps_mount_chicken_puff_01,1,,,,,,,,
,,,,,,,,fx/effect/ps_mount_chicken_footspep_01,12,,,,,,,,
,,,,,,,,fx/effect/ps_mount_chicken_puff_01,12,,,,,,,,
,,,,,,,,fmod_studio_sounds/characters/mount_bird/player_mount_bird_run,21,,,,,,,,
,Run Settle,sc3d/mount_bird_base_settle.glb,,,,,,fmod_studio_sounds/characters/mount_bird/player_mount_bird_run_settle,,,,,,1,50,150,
,Attack1,sc3d/mount_bird_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_bird/player_mount_bird_attack,,,,,,2,,,
,Attack2,sc3d/mount_bird_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_bird/player_mount_bird_attack,,,,,,2,,,
,Ambush,sc3d/mount_bird_base_idle.glb,,,,,,,,,,,,2,,,
,Stun,sc3d/mount_bird_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_bird/player_mount_bird_hit,,,,,,2,,,
,Stun Loop,sc3d/mount_bird_base_idle.glb,,,,,,,,,,,,,,,
,Stun Recover,sc3d/mount_bird_base_idle.glb,,,,,,,,,,,,2,,,
,Skill1,sc3d/mount_bird_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_bird/player_mount_bird_attack,,,,,,2,,,
,Skill2,sc3d/mount_bird_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_bird/player_mount_bird_attack,,,,,,2,,,
,Skill3,sc3d/mount_bird_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_bird/player_mount_bird_attack,,,,,,2,,,
,Knockout,sc3d/mount_bird_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_bird/player_mount_bird_hit,,,,,,2,,,
,Knockout Loop,sc3d/mount_bird_base_idle.glb,,,,,,,,,,,,2,,,
,Knockout Recover,sc3d/mount_bird_base_idle.glb,,,,,,,,,,,,2,,,
apartment_shop,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Idle,sc3d/apartment_keyitem_shop_idle.glb,,,,,,,,,,,,,100,,
,Hidden,sc3d/apartment_keyitem_shop_idle.glb,,,,,,,,,,,,,,,
,Appear,sc3d/apartment_keyitem_shop_anim_new.glb,,,,,,,,,,,,,,,
,Interact Start,sc3d/apartment_keyitem_shop_open.glb,,,,,,fmod_studio_sounds/items/shop_interact_start,,,,,,,60,,
,,,,,,,,fx/effect/ps_shop_interaction_01,,,,,,,,,
,Interact End,sc3d/apartment_keyitem_shop_close.glb,,,,,,fmod_studio_sounds/items/shop_interact_end,,,,,,,60,,
,Gacha,sc3d/apartment_keyitem_shop_gacha_unlock.glb,,,,,,fx/effect/ps_shop_gacha_01,,,,,,,,,
,,,,,,,,fx/effect/ps_shop_gacha_common_green_01,,,,,,,,,
,,,,,,,,fx/effect/ps_shop_gacha_02,,,,,,,,,
,,,,,,,,fmod_studio_sounds/items/shop_gacha_trigger,,,,,,,,,
BeetleVault,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Idle,sc3d/beetle_vault_idle_a.glb,10,,,,,fmod_studio_sounds/characters/beetle_vault/enemy_beetle_vault_idle,,,,,,,100,,
,,sc3d/beetle_vault_idle_b.glb,7,,,,,fmod_studio_sounds/characters/beetle_vault/enemy_beetle_vault_idle,,,,,,,100,,
,,sc3d/beetle_vault_idle_c.glb,5,,,,,fmod_studio_sounds/characters/beetle_vault/enemy_beetle_vault_idle,,,,,,,100,,
,Skill1,sc3d/beetle_vault_ring.glb,,,,,,fmod_studio_sounds/characters/beetle_vault/enemy_beetle_vault_swing,13,,,,,2,120,,
,,,,,,,,fmod_studio_sounds/characters/beetle_vault/enemy_beetle_vault_ring,37,,,,,,,,
,Death,sc3d/beetle_vault_death.glb,,,,,,fmod_studio_sounds/characters/beetle_vault/enemy_beetle_vault_death,,,,,,2,60,,
,,,,,,,,fx/effect/ps_screenshake_drilling,30,,,,,,,,
,,,,,,,,fx/effect/ps_dust_explosion_placeholder_01,34,,,,,,,,
,,,,,,,,fx/effect/ps_dust_explosion_placeholder_01,38,,,,,,,,
,,,,,,,,fx/effect/ps_dust_explosion_placeholder_01,42,,,,,,,,
,,,,,,,,fx/effect/ps_dust_explosion_placeholder_01,46,,,,,,,,
,,,,,,,,fx/effect/ps_dust_explosion_placeholder_01,50,,,,,,,,
,,,,,,,,fx/effect/ps_dust_explosion_placeholder_01,54,,,,,,,,
,,,,,,,,fx/effect/ps_dust_explosion_placeholder_01,58,,,,,,,,
BeetleEliteVault,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Idle,sc3d/beetle_elite_vault_idle_a.glb,10,,,,,fmod_studio_sounds/characters/beetle_vault/enemy_beetle_vault_idle,,,,,,,100,,
,,sc3d/beetle_elite_vault_idle_b.glb,7,,,,,fmod_studio_sounds/characters/beetle_vault/enemy_beetle_vault_idle,,,,,,,100,,
,,sc3d/beetle_elite_vault_idle_c.glb,5,,,,,fmod_studio_sounds/characters/beetle_vault/enemy_beetle_vault_idle,,,,,,,100,,
,Skill1,sc3d/beetle_elite_vault_ring.glb,,,,,,fmod_studio_sounds/characters/beetle_vault/enemy_beetle_vault_swing,13,,,,,2,120,,
,,,,,,,,fmod_studio_sounds/characters/beetle_vault/enemy_beetle_vault_ring,37,,,,,,,,
,Death,sc3d/beetle_elite_vault_death.glb,,,,,,fmod_studio_sounds/characters/beetle_vault/enemy_beetle_vault_death,,,,,,2,60,,
,,,,,,,,fx/effect/ps_screenshake_drilling,30,,,,,,,,
,,,,,,,,fx/effect/ps_dust_explosion_placeholder_01,34,,,,,,,,
,,,,,,,,fx/effect/ps_dust_explosion_placeholder_01,38,,,,,,,,
,,,,,,,,fx/effect/ps_dust_explosion_placeholder_01,42,,,,,,,,
,,,,,,,,fx/effect/ps_dust_explosion_placeholder_01,46,,,,,,,,
,,,,,,,,fx/effect/ps_dust_explosion_placeholder_01,50,,,,,,,,
,,,,,,,,fx/effect/ps_dust_explosion_placeholder_01,54,,,,,,,,
,,,,,,,,fx/effect/ps_dust_explosion_placeholder_01,58,,,,,,,,
MountFox,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Idle,sc3d/mount_fox_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_yellow_fox/player_mount_yellow_fox_idle,,,,,,,100,,
,Idle Calm,sc3d/mount_fox_idle_calm.glb,,,,,,fmod_studio_sounds/characters/mount_yellow_fox/player_mount_yellow_fox_idle,,,,,,,100,,
,Run,sc3d/mount_fox_base_run.glb,,,,,,fmod_studio_sounds/characters/mount_yellow_fox/player_mount_yellow_fox_run,8,,,,,1,,,
,,,,,,,,fx/effect/ps_mount_chicken_puff_01,5,70,,,,,,,
,,,,,,,,fx/effect/ps_mount_chicken_puff_01,15,,,,,,,,
,Run Settle,sc3d/mount_fox_base_settle.glb,,,,,,fmod_studio_sounds/characters/mount_yellow_fox/player_mount_yellow_fox_run_settle,,,,,,1,50,150,
,Attack1,sc3d/mount_fox_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_yellow_fox/player_mount_yellow_fox_attack,,,,,,2,,,
,Attack2,sc3d/mount_fox_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_yellow_fox/player_mount_yellow_fox_attack,,,,,,2,,,
,Ambush,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,2,,,
,Stun,sc3d/mount_fox_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_yellow_fox/player_mount_yellow_fox_hit,,,,,,2,,,
,Stun Loop,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,,,,
,Stun Recover,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,2,,,
,Skill1,sc3d/mount_fox_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_yellow_fox/player_mount_yellow_fox_attack,,,,,,2,,,
,Skill2,sc3d/mount_fox_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_yellow_fox/player_mount_yellow_fox_attack,,,,,,2,,,
,Skill3,sc3d/mount_fox_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_yellow_fox/player_mount_yellow_fox_attack,,,,,,2,,,
,Knockout,sc3d/mount_fox_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_yellow_fox/player_mount_yellow_fox_hit,,,,,,2,,,
,Knockout Loop,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,2,,,
,Knockout Recover,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,2,,,
MountFoxBot,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Idle,sc3d/mount_fox_base_idle.glb,,,,,,fmod_studio_sounds/characters/mount_fox_bot/player_mount_fox_bot_idle,,,,,,,100,,
,Idle Calm,sc3d/mount_fox_idle_calm.glb,,,,,,fmod_studio_sounds/characters/mount_fox_bot/player_mount_fox_bot_idle,,,,,,,100,,
,Run,sc3d/mount_fox_base_run.glb,,,,,,fmod_studio_sounds/characters/mount_fox_bot/player_mount_fox_bot_run,8,,,,,1,,,
,,,,,,,,fx/effect/ps_mount_chicken_puff_01,5,70,,,,,,,
,,,,,,,,fx/effect/ps_mount_chicken_puff_01,15,,,,,,,,
,Run Settle,sc3d/mount_fox_base_settle.glb,,,,,,fmod_studio_sounds/characters/mount_fox_bot/player_mount_fox_bot_run_settle,,,,,,1,50,150,
,Attack1,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,2,,,
,Attack2,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,2,,,
,Ambush,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,2,,,
,Stun,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,2,,,
,Stun Loop,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,,,,
,Stun Recover,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,2,,,
,Skill1,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,2,,,
,Skill2,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,2,,,
,Skill3,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,2,,,
,Knockout,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,2,,,
,Knockout Loop,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,2,,,
,Knockout Recover,sc3d/mount_fox_base_idle.glb,,,,,,,,,,,,2,,,
LunaBeastmaster,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Spawn,sc3d/luna_beastmaster_idle.glb,,,,,,,,,,,,,,,
,Idle,sc3d/luna_beastmaster_idle.glb,,,,,,,,,,,,,100,,
,Run,sc3d/luna_beastmaster_run.glb,,,,,,fmod_studio_sounds/footsteps/footstep_s,5,,,,,1,100,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_s,17,,,,,,,,
,Ride Idle,sc3d/luna_ride_bird_idle.glb,,,,,,,,,,,,5,250,,
,Attack1,sc3d/luna_beastmaster_attack_a.glb,,,25,,,fx/effect/ps_luna_mf_basic_01,8,,,,,2,,,
,,,,,,,,fx/effect/ps_luna_aoe_hand_01,1,,,,,,,,
,,,,,,,,fmod_studio_sounds/characters/luna/npc_luna_attack_a,,,,,,,,,
,Attack2,sc3d/luna_beastmaster_attack_b.glb,,,25,,,fx/effect/ps_luna_mf_basic_01,8,,,,,2,,,
,,,,,,,,fx/effect/ps_luna_aoe_hand_01,1,,,,,,,,
,,,,,,,,fmod_studio_sounds/characters/luna/npc_luna_attack_b,2,,,,,,,,
,,,,,,,,fx/effect/ps_luna_aoe_hand_01,1,,,,,,,,
,Attack3,sc3d/luna_beastmaster_attack_c.glb,,,25,,,fx/effect/ps_luna_mf_basic_01,10,,,,,2,,,
,,,,,,,,fmod_studio_sounds/characters/luna/npc_luna_attack_c,4,,,,,,,,
,Special Attack 1,sc3d/luna_beastmaster_special_attack.glb,,,100,,,fmod_studio_sounds/characters/luna/npc_luna_attack_special_a,,,,,,5,,100,
,,,,,,,,fx/effect/ps_luna_aoe_ant_01,10,,,,,,,,
,,,,,,,,fx/effect/ps_luna_aoe_hand_01,24,,,,,,,,
,,,,,,,,fx/effect/ps_luna_mf_special_01,32,,,,,,,,
,,,,,,,,fmod_studio_sounds/characters/luna/npc_luna_attack_special_b,60,,,,,,,,
,,,,,,,,fx/effect/ps_luna_landing_01,91,,,,,,,,
,Dash,sc3d/luna_beastmaster_dash.glb,,,,,,fmod_studio_sounds/characters/luna/npc_luna_dash,,,,,,5,,25,
,Ambush,sc3d/founderplaceholder.glb,,,,,,,,,,,,2,,,
,Stun,sc3d/luna_beastmaster_stun.glb,,,29,,,fmod_studio_sounds/characters/luna/npc_luna_stun_start,,,,,,2,,,
,Stun Loop,sc3d/luna_beastmaster_stun.glb,,,29,,,,,,,,,,,,
,Stun Recover,sc3d/luna_beastmaster_stun.glb,,30,37,,,fmod_studio_sounds/characters/luna/npc_luna_stun_recover,,,,,,2,,150,
,Skill1,sc3d/spell_offense.glb,,,,,,fmod_studio_sounds/characters/luna/npc_luna_skill_offense,,,,,,2,,,
,Skill2,sc3d/spell_defense.glb,,,,,,fmod_studio_sounds/characters/luna/npc_luna_skill_defense,,,,,,2,,,
,Skill3,sc3d/spell_heal.glb,,,,,,fmod_studio_sounds/characters/luna/npc_luna_skill_heal,,,,,,2,,,
,Knockout,sc3d/luna_beastmaster_knockout.glb,,,14,,,fmod_studio_sounds/characters/luna/npc_luna_knocked_out,,,,,,2,,,
,Knockout Loop,sc3d/luna_beastmaster_knockout.glb,,15,58,,,,,,,,,2,,,
,Knockout Recover,sc3d/luna_beastmaster_knockout.glb,,59,66,,,fmod_studio_sounds/characters/luna/npc_luna_stun_recover,,,,,,2,,,
,Despawn,sc3d/luna_beastmaster_recall.glb,,,,,,fmod_studio_sounds/characters/luna/npc_luna_recall_combat,,,,,,,,,
,,,,,,,,fx/effect/ps_luna_teleport_01,100,,,,,,,,
,Static Ui,sc3d/luna_beastmaster_idle.glb,,1,1,,,,,,,,,,,,
Manny,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
